ID,Label
10311,1
10312,1
10313,0
10314,0
10315,0
10316,0
10317,0
10318,1
10319,1
10320,0
10321,1
10322,0
10323,1
10324,0
10325,0
10326,1
10327,0
10328,1
10329,1
10330,0
10331,1
10332,1
10333,1
10334,1
10335,0
10336,0
10337,0
10338,0
10339,1
10340,0
10341,0
10342,1
10343,1
10344,1
10345,1
10346,1
10347,1
10348,0
10349,0
10350,1
10351,1
10352,0
10353,0
10354,1
10355,1
10356,0
10357,0
10358,1
10359,0
10360,1
10361,1
10362,0
10363,0
10364,1
10365,1
10366,1
10367,1
10368,0
10369,1
10370,0
10371,1
10372,0
10373,0
10374,1
10375,1
10376,0
10377,1
10378,0
10379,0
10380,0
10381,0
10382,0
10383,1
10384,0
10385,0
10386,0
10387,0
10388,1
10389,1
10390,1
10391,0
10392,1
10393,0
10394,0
10395,1
10396,1
10397,1
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,0
10405,1
10406,0
10407,0
10408,1
10409,0
10410,1
10411,1
10412,0
10413,1
10414,1
10415,0
10416,0
10417,1
10418,0
10419,0
10420,1
10421,0
10422,1
10423,1
10424,0
10425,0
10426,0
10427,1
10428,1
10429,1
10430,0
10431,0
10432,0
10433,1
10434,1
10435,0
10436,0
10437,1
10438,1
10439,0
10440,1
10441,1
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,0
10449,1
10450,0
10451,1
10452,1
10453,0
10454,1
10455,1
10456,1
10457,0
10458,0
10459,1
10460,0
10461,0
10462,0
10463,1
10464,0
10465,0
10466,1
10467,0
10468,0
10469,0
10470,0
10471,0
10472,0
10473,1
10474,1
10475,0
10476,0
10477,1
10478,1
10479,1
10480,1
10481,1
10482,1
10483,1
10484,0
10485,0
10486,1
10487,0
10488,1
10489,0
10490,0
10491,1
10492,0
10493,1
10494,0
10495,1
10496,1
10497,0
10498,0
10499,1
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,1
10507,1
10508,1
10509,1
10510,0
10511,1
10512,1
10513,0
10514,0
10515,1
10516,1
10517,0
10518,0
10519,0
10520,1
10521,0
10522,1
10523,0
10524,0
10525,0
10526,1
10527,1
10528,1
10529,1
10530,0
10531,1
10532,1
10533,1
10534,1
10535,1
10536,0
10537,1
10538,0
10539,1
10540,0
10541,1
10542,0
10543,1
10544,0
10545,1
10546,0
10547,1
10548,1
10549,0
10550,1
10551,0
10552,1
10553,0
10554,0
10555,0
10556,0
10557,1
10558,0
10559,1
10560,1
10561,1
10562,0
10563,0
10564,0
10565,0
10566,1
10567,1
10568,0
10569,1
10570,1
10571,0
10572,1
10573,0
10574,1
10575,1
10576,1
10577,1
10578,1
10579,0
10580,0
10581,0
10582,1
10583,0
10584,1
10585,1
10586,1
10587,1
10588,1
10589,1
10590,1
10591,1
10592,1
10593,0
10594,1
10595,1
10596,1
10597,1
10598,0
10599,0
10600,1
10601,0
10602,0
10603,1
10604,1
10605,1
10606,0
10607,1
10608,0
10609,1
10610,0
10611,0
10612,0
10613,1
10614,1
10615,0
10616,1
10617,1
10618,1
10619,0
10620,1
10621,1
10622,1
10623,0
10624,1
10625,1
10626,0
10627,0
10628,1
10629,0
10630,0
10631,1
10632,1
10633,1
10634,1
10635,1
10636,1
10637,1
10638,0
10639,1
10640,0
10641,1
10642,1
10643,0
10644,0
10645,0
10646,1
10647,1
10648,1
10649,1
10650,1
10651,1
10652,0
10653,1
10654,0
10655,0
10656,1
10657,1
10658,1
10659,1
10660,0
10661,1
10662,0
10663,0
10664,0
10665,0
10666,1
10667,1
10668,1
10669,0
10670,1
10671,0
10672,1
10673,1
10674,1
10675,1
10676,0
10677,1
10678,1
10679,0
10680,1
10681,1
10682,0
10683,0
10684,0
10685,1
10686,0
10687,1
10688,1
10689,1
10690,1
10691,0
10692,1
10693,0
10694,1
10695,1
10696,1
10697,1
10698,1
10699,1
10700,1
10701,1
10702,1
10703,0
10704,1
10705,0
10706,0
10707,0
10708,1
10709,0
10710,0
10711,0
10712,1
10713,0
10714,1
10715,1
10716,0
10717,1
10718,1
10719,1
10720,0
10721,1
10722,0
10723,0
10724,0
10725,1
10726,0
10727,0
10728,0
10729,0
10730,0
10731,1
10732,1
10733,0
10734,1
10735,0
10736,0
10737,1
10738,1
10739,1
10740,1
10741,1
10742,0
10743,1
10744,0
10745,0
10746,1
10747,0
10748,1
10749,0
10750,0
10751,1
10752,0
10753,0
10754,1
10755,1
10756,1
10757,1
10758,0
10759,1
10760,1
10761,1
10762,0
10763,1
10764,1
10765,1
10766,0
10767,1
10768,1
10769,1
10770,0
10771,1
10772,1
10773,0
10774,1
10775,0
10776,1
10777,1
10778,1
10779,1
10780,0
10781,1
10782,0
10783,1
10784,1
10785,1
10786,1
10787,0
10788,1
10789,1
10790,1
10791,1
10792,0
10793,1
10794,0
10795,1
10796,0
10797,1
10798,1
10799,0
10800,0
10801,0
10802,1
10803,1
10804,1
10805,0
10806,0
10807,0
10808,0
10809,1
10810,0
10811,1
10812,1
10813,0
10814,0
10815,0
10816,0
10817,0
10818,1
10819,0
10820,0
10821,1
10822,0
10823,0
10824,0
10825,0
10826,1
10827,0
10828,0
10829,0
10830,1
10831,1
10832,1
10833,0
10834,0
10835,0
10836,0
10837,1
10838,0
10839,0
10840,0
10841,0
10842,0
10843,0
10844,1
10845,1
10846,1
10847,1
10848,0
10849,1
10850,1
10851,0
10852,1
10853,1
10854,0
10855,0
10856,0
10857,0
10858,0
10859,0
10860,0
10861,0
10862,1
10863,0
10864,0
10865,1
10866,0
10867,1
10868,0
10869,1
10870,1
10871,0
10872,1
10873,0
10874,0
10875,1
10876,0
10877,1
10878,1
10879,0
10880,0
10881,0
10882,1
10883,1
10884,1
10885,1
10886,1
10887,0
10888,0
10889,1
10890,1
10891,0
10892,1
10893,0
10894,0
10895,1
10896,1
10897,1
10898,1
10899,0
10900,1
10901,0
10902,1
10903,0
10904,0
10905,0
10906,1
10907,1
10908,0
10909,1
10910,1
10911,1
10912,1
10913,0
10914,0
10915,0
10916,1
10917,0
10918,1
10919,0
10920,1
10921,1
10922,1
10923,1
10924,1
10925,0
10926,0
10927,0
10928,0
10929,1
10930,0
10931,1
10932,0
10933,0
10934,0
10935,0
10936,1
10937,1
10938,0
10939,0
10940,0
10941,1
10942,1
10943,1
10944,0
10945,1
10946,0
10947,0
10948,0
10949,0
10950,0
10951,1
10952,1
10953,1
10954,1
10955,0
10956,0
10957,1
10958,0
10959,1
10960,1
10961,0
10962,1
10963,1
10964,1
10965,1
10966,0
10967,1
10968,1
10969,0
10970,0
10971,1
10972,0
10973,1
10974,1
10975,1
10976,0
10977,0
10978,1
10979,0
10980,1
10981,0
10982,0
10983,0
10984,0
10985,0
10986,0
10987,0
10988,0
10989,0
10990,1
10991,0
10992,0
10993,0
10994,0
10995,1
10996,0
10997,0
10998,1
10999,0
11000,1
11001,0
11002,1
11003,0
11004,1
11005,1
11006,0
11007,1
11008,1
11009,1
11010,0
11011,0
11012,0
11013,1
11014,0
11015,0
11016,1
11017,1
11018,1
11019,0
11020,0
11021,0
11022,1
11023,0
11024,0
11025,0
11026,1
11027,0
11028,1
11029,0
11030,0
11031,1
11032,1
11033,0
11034,1
11035,0
11036,0
11037,0
11038,1
11039,1
11040,1
11041,0
11042,1
11043,0
11044,1
11045,1
11046,1
11047,0
11048,1
11049,1
11050,1
11051,1
11052,0
11053,1
11054,0
11055,0
11056,1
11057,0
11058,0
11059,0
11060,1
11061,0
11062,0
11063,0
11064,0
11065,1
11066,1
11067,1
11068,1
11069,1
11070,0
11071,0
11072,1
11073,0
11074,0
11075,1
11076,1
11077,1
11078,0
11079,1
11080,0
11081,1
11082,0
11083,0
11084,0
11085,0
11086,0
11087,1
11088,1
11089,1
11090,0
11091,0
11092,0
11093,1
11094,0
11095,0
11096,0
11097,0
11098,1
11099,0
11100,1
11101,1
11102,0
11103,0
11104,0
11105,1
11106,1
11107,0
11108,1
11109,1
11110,1
11111,0
11112,1
11113,1
11114,0
11115,0
11116,0
11117,0
11118,0
11119,1
11120,1
11121,0
11122,0
11123,1
11124,0
11125,1
11126,0
11127,0
11128,1
11129,1
11130,1
11131,1
11132,1
11133,1
11134,1
11135,1
11136,1
11137,0
11138,0
11139,0
11140,1
11141,1
11142,0
11143,0
11144,0
11145,0
11146,1
11147,0
11148,1
11149,0
11150,0
11151,1
11152,0
11153,1
11154,1
11155,1
11156,1
11157,1
11158,1
11159,1
11160,0
11161,0
11162,0
11163,1
11164,1
11165,1
11166,1
11167,1
11168,0
11169,0
11170,1
11171,1
11172,1
11173,1
11174,1
11175,0
11176,1
11177,0
11178,1
11179,0
11180,0
11181,0
11182,0
11183,0
11184,0
11185,0
11186,1
11187,0
11188,0
11189,0
11190,0
11191,1
11192,1
11193,1
11194,0
11195,0
11196,1
11197,0
11198,1
11199,1
11200,0
11201,1
11202,0
11203,1
11204,0
11205,1
11206,1
11207,0
11208,0
11209,1
11210,0
11211,0
11212,0
11213,1
11214,0
11215,1
11216,1
11217,1
11218,0
11219,0
11220,1
11221,0
11222,0
11223,1
11224,0
11225,1
11226,0
11227,1
11228,0
11229,0
11230,0
11231,1
11232,1
11233,0
11234,1
11235,1
11236,0
11237,1
11238,1
11239,0
11240,1
11241,0
11242,0
11243,0
11244,0
11245,1
11246,0
11247,0
11248,1
11249,1
11250,1
11251,1
11252,0
11253,0
11254,1
11255,0
11256,1
11257,1
11258,0
11259,1
11260,1
11261,0
11262,0
11263,0
11264,0
11265,1
11266,1
11267,1
11268,0
11269,1
11270,0
11271,1
11272,1
11273,0
11274,1
11275,1
11276,0
11277,1
11278,1
11279,1
11280,0
11281,1
11282,1
11283,0
11284,0
11285,1
11286,1
11287,1
11288,1
11289,0
11290,0
11291,1
11292,1
11293,0
11294,1
11295,1
11296,0
11297,0
11298,1
11299,1
11300,0
11301,1
11302,1
11303,1
11304,0
11305,0
11306,0
11307,0
11308,1
11309,0
11310,1
11311,1
11312,0
11313,1
11314,0
11315,0
11316,1
11317,0
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,0
11325,0
11326,1
11327,1
11328,0
11329,0
11330,1
11331,0
11332,0
11333,1
11334,1
11335,1
11336,0
11337,0
11338,0
11339,0
11340,0
11341,0
11342,0
11343,1
11344,1
11345,1
11346,1
11347,0
11348,0
11349,1
11350,0
11351,1
11352,1
11353,1
11354,1
11355,1
11356,1
11357,1
11358,1
11359,1
11360,1
11361,0
11362,1
11363,0
11364,1
11365,1
11366,1
11367,0
11368,1
11369,0
11370,0
11371,1
11372,0
11373,0
11374,0
11375,0
11376,0
11377,0
11378,0
11379,0
11380,1
11381,1
11382,0
11383,1
11384,0
11385,0
11386,0
11387,1
11388,1
11389,1
11390,0
11391,0
11392,1
11393,0
11394,0
11395,0
11396,1
11397,0
11398,1
11399,1
11400,1
11401,0
11402,0
11403,0
11404,0
11405,1
11406,1
11407,0
11408,0
11409,0
11410,1
11411,1
11412,1
11413,0
11414,0
11415,1
11416,0
11417,1
11418,0
11419,0
11420,0
11421,0
11422,1
11423,1
11424,1
11425,1
11426,0
11427,0
11428,0
11429,1
11430,0
11431,0
11432,0
11433,0
11434,1
11435,0
11436,1
11437,1
11438,0
11439,0
11440,1
11441,0
11442,1
11443,0
11444,1
11445,1
11446,1
11447,0
11448,0
11449,1
11450,0
11451,1
11452,0
11453,1
11454,0
11455,0
11456,0
11457,1
11458,1
11459,1
11460,1
11461,1
11462,0
11463,1
11464,1
11465,0
11466,1
11467,1
11468,1
11469,1
11470,1
11471,0
11472,1
11473,1
11474,1
11475,0
11476,0
11477,0
11478,0
11479,1
11480,1
11481,1
11482,0
11483,1
11484,1
11485,1
11486,1
11487,0
11488,0
11489,1
11490,1
11491,1
11492,1
11493,1
11494,0
11495,1
11496,0
11497,0
11498,0
11499,1
11500,1
11501,0
11502,0
11503,0
11504,0
11505,1
11506,1
11507,0
11508,1
11509,0
11510,1
11511,0
11512,1
11513,1
11514,0
11515,1
11516,1
11517,1
11518,1
11519,0
11520,1
11521,0
11522,1
11523,1
11524,1
11525,1
11526,0
11527,0
11528,1
11529,0
11530,1
11531,1
11532,0
11533,0
11534,1
11535,0
11536,1
11537,1
11538,0
11539,1
11540,0
11541,1
11542,1
11543,0
11544,0
11545,0
11546,1
11547,0
11548,0
11549,0
11550,0
11551,0
11552,1
11553,1
11554,0
11555,1
11556,1
11557,0
11558,1
11559,0
11560,0
11561,1
11562,0
11563,0
11564,1
11565,0
11566,1
11567,0
11568,0
11569,1
11570,0
11571,1
11572,0
11573,1
11574,0
11575,0
11576,1
11577,0
11578,0
11579,1
11580,0
11581,0
11582,0
11583,0
11584,1
11585,0
11586,1
11587,1
11588,0
11589,1
11590,1
11591,0
11592,0
11593,1
11594,1
11595,1
11596,0
11597,1
11598,1
11599,0
11600,0
11601,1
11602,0
11603,0
11604,1
11605,0
11606,0
11607,1
11608,1
11609,0
11610,1
11611,0
11612,1
11613,1
11614,1
11615,0
11616,0
11617,0
11618,1
11619,0
11620,1
11621,1
11622,0
11623,1
11624,1
11625,0
11626,0
11627,1
11628,0
11629,1
11630,1
11631,0
11632,0
11633,1
11634,1
11635,1
11636,1
11637,0
11638,0
11639,1
11640,0
11641,0
11642,0
11643,1
11644,0
11645,0
11646,0
11647,1
11648,1
11649,0
11650,0
11651,0
11652,0
11653,1
11654,1
11655,1
11656,1
11657,0
11658,0
11659,0
11660,0
11661,0
11662,0
11663,1
11664,0
11665,0
11666,1
11667,1
11668,0
11669,0
11670,0
11671,0
11672,1
11673,1
11674,0
11675,1
11676,0
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,0
11684,0
11685,1
11686,1
11687,1
11688,1
11689,1
11690,1
11691,1
11692,0
11693,0
11694,1
11695,1
11696,1
11697,1
11698,0
11699,1
11700,0
11701,0
11702,1
11703,0
11704,1
11705,1
11706,0
11707,0
11708,0
11709,0
11710,0
11711,0
11712,0
11713,1
11714,1
11715,0
11716,1
11717,1
11718,0
11719,0
11720,0
11721,0
11722,1
11723,0
11724,0
11725,0
11726,1
11727,1
11728,1
11729,1
11730,1
11731,0
11732,1
11733,0
11734,1
11735,1
11736,1
11737,1
11738,0
11739,0
11740,1
11741,1
11742,0
11743,0
11744,1
11745,1
11746,1
11747,0
11748,1
11749,0
11750,0
11751,1
11752,0
11753,1
11754,1
11755,1
11756,0
11757,1
11758,0
11759,0
11760,0
11761,1
11762,1
11763,1
11764,0
11765,0
11766,0
11767,0
11768,0
11769,0
11770,1
11771,0
11772,0
11773,0
11774,0
11775,0
11776,1
11777,0
11778,1
11779,1
11780,0
11781,0
11782,1
11783,0
11784,1
11785,1
11786,1
11787,1
11788,0
11789,1
11790,0
11791,0
11792,1
11793,0
11794,1
11795,0
11796,1
11797,1
11798,0
11799,0
11800,0
11801,0
11802,0
11803,0
11804,0
11805,0
11806,0
11807,1
11808,1
11809,0
11810,1
11811,1
11812,1
11813,1
11814,1
11815,1
11816,0
11817,1
11818,1
11819,0
11820,0
11821,0
11822,0
11823,0
11824,1
11825,1
11826,0
11827,0
11828,1
11829,1
11830,1
11831,0
11832,0
11833,1
11834,0
11835,1
11836,1
11837,1
11838,1
11839,0
11840,1
11841,0
11842,1
11843,1
11844,1
11845,0
11846,0
11847,1
11848,1
11849,1
11850,1
11851,0
11852,0
11853,0
11854,1
11855,0
11856,1
11857,0
11858,1
11859,0
11860,1
11861,0
11862,1
11863,1
11864,1
11865,1
11866,0
11867,0
11868,0
11869,0
11870,1
11871,1
11872,1
11873,1
11874,1
11875,1
11876,1
11877,0
11878,0
11879,0
11880,1
11881,1
11882,0
11883,1
11884,1
11885,1
11886,0
11887,1
11888,0
11889,1
11890,0
11891,1
11892,1
11893,1
11894,0
11895,1
11896,1
11897,0
11898,1
11899,0
11900,0
11901,1
11902,1
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11909,0
11910,1
11911,1
11912,1
11913,1
11914,0
11915,0
11916,1
11917,1
11918,0
11919,0
11920,1
11921,1
11922,0
11923,1
11924,0
11925,0
11926,0
11927,1
11928,0
11929,0
11930,1
11931,0
11932,0
11933,1
11934,0
11935,0
11936,1
11937,1
11938,1
11939,1
11940,0
11941,1
11942,1
11943,1
11944,0
11945,0
11946,1
11947,0
11948,1
11949,1
11950,1
11951,1
11952,0
11953,0
11954,0
11955,0
11956,1
11957,1
11958,1
11959,0
11960,0
11961,0
11962,1
11963,0
11964,0
11965,0
11966,0
11967,1
11968,0
11969,0
11970,1
11971,0
11972,0
11973,1
11974,0
11975,0
11976,1
11977,1
11978,1
11979,1
11980,1
11981,0
11982,0
11983,0
11984,0
11985,0
11986,1
11987,1
11988,1
11989,0
11990,0
11991,0
11992,1
11993,1
11994,0
11995,1
11996,0
11997,1
11998,0
11999,0
12000,1
12001,1
12002,1
12003,0
12004,0
12005,1
12006,1
12007,1
12008,0
12009,0
12010,0
12011,1
12012,0
12013,0
12014,0
12015,1
12016,1
12017,1
12018,1
12019,0
12020,1
12021,0
12022,0
12023,0
12024,1
12025,0
12026,1
12027,0
12028,1
12029,0
12030,1
12031,0
12032,0
12033,1
12034,0
12035,1
12036,0
12037,0
12038,0
12039,1
12040,1
12041,1
12042,1
12043,0
12044,0
12045,1
12046,0
12047,1
12048,0
12049,1
12050,1
12051,0
12052,1
12053,0
12054,1
12055,1
12056,1
12057,1
12058,1
12059,0
12060,1
12061,1
12062,1
12063,0
12064,0
12065,1
12066,0
12067,1
12068,1
12069,0
12070,1
12071,0
12072,1
12073,1
12074,1
12075,1
12076,1
12077,1
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,1
12086,0
12087,0
12088,0
12089,1
12090,0
12091,1
12092,0
12093,1
12094,1
12095,0
12096,1
12097,1
12098,1
12099,0
12100,1
12101,0
12102,0
12103,0
12104,1
12105,0
12106,1
12107,0
12108,1
12109,1
12110,1
12111,0
12112,1
12113,1
12114,0
12115,0
12116,0
12117,0
12118,1
12119,0
12120,0
12121,1
12122,1
12123,1
12124,1
12125,0
12126,1
12127,0
12128,0
12129,1
12130,0
12131,1
12132,0
12133,1
12134,1
12135,0
12136,1
12137,1
12138,1
12139,1
12140,0
12141,0
12142,0
12143,0
12144,1
12145,0
12146,1
12147,1
12148,0
12149,0
12150,0
12151,0
12152,0
12153,1
12154,1
12155,0
12156,1
12157,1
12158,0
12159,0
12160,0
12161,1
12162,0
12163,0
12164,0
12165,0
12166,0
12167,1
12168,1
12169,0
12170,0
12171,1
12172,0
12173,0
12174,0
12175,0
12176,1
12177,1
12178,1
12179,0
12180,0
12181,1
12182,1
12183,1
12184,1
12185,1
12186,1
12187,1
12188,0
12189,1
12190,1
12191,0
12192,1
12193,0
12194,0
12195,0
12196,1
12197,1
12198,1
12199,0
12200,0
12201,0
12202,0
12203,1
12204,0
12205,1
12206,0
12207,0
12208,0
12209,0
12210,0
12211,0
12212,0
12213,0
12214,1
12215,0
12216,1
12217,1
12218,0
12219,0
12220,0
12221,1
12222,0
12223,1
12224,0
12225,0
12226,0
12227,1
12228,1
12229,1
12230,1
12231,0
12232,1
12233,1
12234,0
12235,1
12236,0
12237,0
12238,0
12239,1
12240,1
12241,0
12242,0
12243,0
12244,1
12245,0
12246,0
12247,0
12248,1
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,1
12256,1
12257,0
12258,1
12259,0
12260,1
12261,0
12262,0
12263,0
12264,0
12265,1
12266,0
12267,0
12268,0
12269,0
12270,1
12271,0
12272,1
12273,1
12274,1
12275,0
12276,0
12277,0
12278,1
12279,0
12280,1
12281,0
12282,1
12283,1
12284,0
12285,1
12286,0
12287,0
12288,1
12289,0
12290,0
12291,0
12292,1
12293,1
12294,0
12295,0
12296,1
12297,1
12298,1
12299,1
12300,1
12301,0
12302,0
12303,1
12304,1
12305,0
12306,0
12307,0
12308,1
12309,0
12310,1
12311,0
12312,0
12313,1
12314,1
12315,1
12316,1
12317,0
12318,0
12319,1
12320,1
12321,1
12322,0
12323,0
12324,0
12325,1
12326,0
12327,0
12328,0
12329,1
12330,1
12331,0
12332,0
12333,0
12334,1
12335,0
12336,1
12337,0
12338,0
12339,0
12340,0
12341,1
12342,1
12343,1
12344,1
12345,0
12346,1
12347,0
12348,1
12349,1
12350,1
12351,0
12352,0
12353,0
12354,1
12355,0
12356,0
12357,1
12358,0
12359,1
12360,0
12361,0
12362,1
12363,1
12364,1
12365,1
12366,0
12367,0
12368,0
12369,0
12370,0
12371,1
12372,0
12373,0
12374,1
12375,1
12376,1
12377,0
12378,1
12379,1
12380,0
12381,1
12382,1
12383,1
12384,1
12385,1
12386,0
12387,1
12388,1
12389,0
12390,1
12391,1
12392,1
12393,0
12394,0
12395,1
12396,1
12397,0
12398,0
12399,0
12400,1
12401,1
12402,0
12403,0
12404,0
12405,1
12406,1
12407,1
12408,0
12409,1
12410,0
12411,0
12412,0
12413,1
12414,1
12415,1
12416,1
12417,0
12418,0
12419,0
12420,1
12421,1
12422,0
12423,0
12424,1
12425,1
12426,0
12427,1
12428,1
12429,0
12430,1
12431,1
12432,0
12433,0
12434,0
12435,0
12436,1
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,1
12444,0
12445,0
12446,0
12447,1
12448,0
12449,0
12450,0
12451,1
12452,1
12453,1
12454,0
12455,0
12456,1
12457,1
12458,0
12459,1
12460,1
12461,0
12462,0
12463,1
12464,1
12465,1
12466,1
12467,0
12468,1
12469,1
12470,1
12471,1
12472,0
12473,0
12474,1
12475,0
12476,0
12477,1
12478,1
12479,0
12480,0
12481,0
12482,1
12483,1
12484,1
12485,0
12486,1
12487,1
12488,0
12489,0
12490,0
12491,0
12492,1
12493,0
12494,1
12495,0
12496,1
12497,0
12498,0
12499,1
12500,1
12501,0
12502,1
12503,1
12504,1
12505,1
12506,1
12507,0
12508,1
12509,1
12510,0
12511,1
12512,1
12513,0
12514,0
12515,1
12516,1
12517,1
12518,1
12519,0
12520,1
12521,0
12522,1
12523,1
12524,0
12525,1
12526,1
12527,1
12528,0
12529,1
12530,1
12531,1
12532,0
12533,1
12534,1
12535,0
12536,0
12537,1
12538,1
12539,0
12540,1
12541,0
12542,0
12543,1
12544,1
12545,1
12546,0
12547,1
12548,0
12549,0
12550,1
12551,0
12552,0
12553,1
12554,1
12555,1
12556,0
12557,1
12558,0
12559,0
12560,0
12561,1
12562,1
12563,0
12564,0
12565,0
12566,0
12567,1
12568,1
12569,0
12570,0
12571,1
12572,1
12573,0
12574,0
12575,1
12576,0
12577,1
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,1
12585,0
12586,0
12587,0
12588,1
12589,1
12590,1
12591,1
12592,0
12593,1
12594,0
12595,1
12596,1
12597,0
12598,1
12599,1
12600,0
12601,1
12602,1
12603,0
12604,0
12605,1
12606,1
12607,1
12608,1
12609,1
12610,1
12611,1
12612,0
12613,1
12614,1
12615,1
12616,0
12617,1
12618,1
12619,1
12620,0
12621,0
12622,0
12623,1
12624,1
12625,0
12626,0
12627,1
12628,0
12629,0
12630,0
12631,0
12632,0
12633,1
12634,1
12635,1
12636,0
12637,1
12638,0
12639,0
12640,1
12641,1
12642,0
12643,0
12644,0
12645,1
12646,0
12647,1
12648,0
12649,0
12650,1
12651,0
12652,0
12653,1
12654,1
12655,1
12656,0
12657,1
12658,1
12659,1
12660,1
12661,0
12662,0
12663,0
12664,1
12665,1
12666,1
12667,0
12668,1
12669,0
12670,1
12671,1
12672,1
12673,0
12674,0
12675,1
12676,1
12677,0
12678,1
12679,0
12680,1
12681,1
12682,0
12683,1
12684,1
12685,0
12686,1
12687,1
12688,1
12689,1
12690,0
12691,0
12692,1
12693,0
12694,0
12695,1
12696,1
12697,1
12698,0
12699,0
12700,1
12701,0
12702,0
12703,0
12704,1
12705,1
12706,1
12707,1
12708,0
12709,1
12710,1
12711,1
12712,0
12713,1
12714,0
12715,0
12716,1
12717,0
12718,0
12719,1
12720,1
12721,1
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,1
12729,0
12730,1
12731,0
12732,1
12733,0
12734,0
12735,0
12736,1
12737,0
12738,0
12739,0
12740,0
12741,1
12742,0
12743,0
12744,0
12745,1
12746,0
12747,0
12748,0
12749,0
12750,1
12751,0
12752,0
12753,1
12754,1
12755,0
12756,0
12757,0
12758,0
12759,0
12760,1
12761,0
12762,1
12763,0
12764,0
12765,1
12766,0
12767,1
12768,0
12769,0
12770,0
12771,0
12772,0
12773,1
12774,1
12775,1
12776,1
12777,1
12778,1
12779,1
12780,0
12781,1
12782,0
12783,1
12784,1
12785,1
12786,0
12787,0
12788,0
12789,0
12790,1
12791,1
12792,1
12793,1
12794,1
12795,0
12796,0
12797,1
