ID,Label
10203,0
10204,1
10205,0
10206,0
10207,0
10208,0
10209,1
10210,0
10211,0
10212,0
10213,1
10214,0
10215,1
10216,0
10217,0
10218,1
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,1
10228,1
10229,0
10230,0
10231,0
10232,1
10233,0
10234,0
10235,1
10236,0
10237,0
10238,1
10239,0
10240,0
10241,0
10242,0
10243,0
10244,1
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,1
10252,0
10253,0
10254,0
10255,1
10256,1
10257,0
10258,1
10259,1
10260,0
10261,0
10262,1
10263,0
10264,0
10265,0
10266,1
10267,1
10268,0
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,1
10280,1
10281,0
10282,1
10283,0
10284,1
10285,1
10286,1
10287,0
10288,1
10289,0
10290,1
10291,0
10292,0
10293,1
10294,0
10295,0
10296,0
10297,0
10298,0
10299,0
10300,1
10301,0
10302,0
10303,1
10304,1
10305,0
10306,1
10307,0
10308,0
10309,1
10310,0
10311,0
10312,0
10313,0
10314,1
10315,0
10316,0
10317,0
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,0
10328,0
10329,1
10330,0
10331,0
10332,1
10333,0
10334,0
10335,1
10336,0
10337,0
10338,0
10339,0
10340,0
10341,1
10342,0
10343,1
10344,0
10345,1
10346,0
10347,0
10348,0
10349,0
10350,0
10351,1
10352,0
10353,1
10354,0
10355,0
10356,0
10357,0
10358,1
10359,0
10360,0
10361,0
10362,0
10363,0
10364,1
10365,0
10366,0
10367,0
10368,1
10369,1
10370,0
10371,0
10372,0
10373,0
10374,0
10375,0
10376,1
10377,0
10378,0
10379,1
10380,1
10381,0
10382,1
10383,1
10384,1
10385,0
10386,0
10387,1
10388,0
10389,0
10390,0
10391,0
10392,0
10393,0
10394,1
10395,0
10396,0
10397,0
10398,0
10399,0
10400,1
10401,1
10402,1
10403,0
10404,0
10405,0
10406,0
10407,0
10408,0
10409,1
10410,0
10411,1
10412,0
10413,1
10414,1
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,1
10424,0
10425,0
10426,1
10427,1
10428,0
10429,0
10430,0
10431,1
10432,0
10433,0
10434,0
10435,0
10436,0
10437,0
10438,0
10439,0
10440,0
10441,1
10442,0
10443,1
10444,1
10445,0
10446,1
10447,0
10448,0
10449,0
10450,1
10451,0
10452,0
10453,0
10454,1
10455,0
10456,0
10457,0
10458,0
10459,0
10460,1
10461,0
10462,0
10463,0
10464,0
10465,0
10466,1
10467,0
10468,1
10469,1
10470,0
10471,0
10472,0
10473,0
10474,0
10475,0
10476,0
10477,0
10478,0
10479,0
10480,0
10481,0
10482,1
10483,1
10484,0
10485,0
10486,1
10487,0
10488,0
10489,0
10490,1
10491,0
10492,1
10493,1
10494,0
10495,0
10496,1
10497,1
10498,1
10499,0
10500,0
10501,1
10502,0
10503,0
10504,0
10505,0
10506,0
10507,0
10508,1
10509,0
10510,0
10511,0
10512,1
10513,1
10514,1
10515,0
10516,0
10517,1
10518,0
10519,0
10520,0
10521,0
10522,0
10523,0
10524,1
10525,0
10526,1
10527,0
10528,0
10529,0
10530,1
10531,0
10532,0
10533,1
10534,1
10535,1
10536,0
10537,0
10538,0
10539,0
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,0
10549,1
10550,1
10551,1
10552,0
10553,0
10554,0
10555,0
10556,0
10557,1
10558,1
10559,0
10560,1
10561,1
10562,0
10563,1
10564,0
10565,1
10566,0
10567,0
10568,1
10569,0
10570,0
10571,0
10572,0
10573,0
10574,0
10575,1
10576,0
10577,0
10578,0
10579,1
10580,0
10581,1
10582,0
10583,0
10584,0
10585,1
10586,0
10587,0
10588,1
10589,0
10590,0
10591,1
10592,0
10593,0
10594,0
10595,1
10596,0
10597,0
10598,0
10599,0
10600,0
10601,1
10602,0
10603,1
10604,0
10605,0
10606,0
10607,1
10608,0
10609,0
10610,0
10611,0
10612,1
10613,0
10614,0
10615,1
10616,1
10617,0
10618,0
10619,0
10620,0
10621,0
10622,1
10623,0
10624,0
10625,0
10626,1
10627,1
10628,0
10629,0
10630,1
10631,0
10632,0
10633,0
10634,0
10635,1
10636,1
10637,0
10638,1
10639,0
10640,0
10641,0
10642,1
10643,0
10644,0
10645,0
10646,0
10647,1
10648,0
10649,1
10650,0
10651,0
10652,0
10653,1
10654,0
10655,0
10656,1
10657,1
10658,0
10659,0
10660,0
10661,1
10662,1
10663,1
10664,0
10665,0
10666,1
10667,0
10668,1
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,1
10676,1
10677,1
10678,0
10679,1
10680,0
10681,0
10682,1
10683,1
10684,0
10685,0
10686,1
10687,0
10688,0
10689,0
10690,0
10691,1
10692,0
10693,0
10694,1
10695,1
10696,0
10697,1
10698,0
10699,1
10700,1
10701,0
10702,0
10703,1
10704,0
10705,0
10706,0
10707,0
10708,0
10709,0
10710,0
10711,0
10712,0
10713,1
10714,1
10715,0
10716,1
10717,0
10718,1
10719,1
10720,0
10721,1
10722,1
10723,1
10724,1
10725,0
10726,0
10727,0
10728,0
10729,0
10730,1
10731,0
10732,0
10733,0
10734,0
10735,0
10736,1
10737,0
10738,1
10739,1
10740,0
10741,0
10742,1
10743,1
10744,0
10745,0
10746,0
10747,0
10748,1
10749,0
10750,1
10751,1
10752,0
10753,0
10754,0
10755,0
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,1
10763,0
10764,0
10765,1
10766,0
10767,1
10768,1
10769,1
10770,0
10771,0
10772,1
10773,0
10774,0
10775,0
10776,0
10777,0
10778,0
10779,0
10780,1
10781,0
10782,0
10783,1
10784,1
10785,1
10786,0
10787,0
10788,0
10789,0
10790,1
10791,1
10792,0
10793,0
10794,0
10795,0
10796,0
10797,1
10798,0
10799,0
10800,0
10801,0
10802,0
10803,0
10804,1
10805,1
10806,0
10807,1
10808,0
10809,0
10810,0
10811,0
10812,0
10813,0
10814,1
10815,0
10816,0
10817,1
10818,0
10819,0
10820,0
10821,1
10822,0
10823,0
10824,1
10825,0
10826,0
10827,0
10828,0
10829,0
10830,0
10831,0
10832,0
10833,0
10834,0
10835,1
10836,0
10837,1
10838,0
10839,1
10840,0
10841,0
10842,1
10843,0
10844,1
10845,0
10846,1
10847,1
10848,0
10849,1
10850,1
10851,0
10852,0
10853,0
10854,0
10855,1
10856,0
10857,0
10858,1
10859,0
10860,0
10861,0
10862,0
10863,0
10864,1
10865,1
10866,1
10867,1
10868,1
10869,0
10870,0
10871,0
10872,1
10873,1
10874,1
10875,1
10876,0
10877,1
10878,0
10879,1
10880,0
10881,0
10882,0
10883,0
10884,1
10885,0
10886,1
10887,1
10888,1
10889,1
10890,0
10891,0
10892,0
10893,0
10894,0
10895,1
10896,0
10897,1
10898,0
10899,0
10900,0
10901,1
10902,0
10903,0
10904,0
10905,1
10906,0
10907,1
10908,0
10909,0
10910,1
10911,0
10912,0
10913,1
10914,0
10915,0
10916,0
10917,1
10918,1
10919,0
10920,0
10921,0
10922,1
10923,0
10924,1
10925,0
10926,0
10927,0
10928,0
10929,1
10930,0
10931,1
10932,0
10933,0
10934,0
10935,0
10936,0
10937,0
10938,0
10939,1
10940,1
10941,0
10942,0
10943,0
10944,0
10945,0
10946,0
10947,0
10948,1
10949,0
10950,1
10951,1
10952,0
10953,0
10954,1
10955,1
10956,1
10957,0
10958,0
10959,0
10960,0
10961,0
10962,1
10963,0
10964,0
10965,0
10966,0
10967,1
10968,0
10969,0
10970,1
10971,0
10972,0
10973,0
10974,0
10975,0
10976,1
10977,0
10978,1
10979,0
10980,1
10981,0
10982,0
10983,0
10984,0
10985,0
10986,1
10987,0
10988,0
10989,0
10990,1
10991,0
10992,0
10993,1
10994,0
10995,0
10996,0
10997,0
10998,0
10999,1
11000,0
11001,1
11002,0
11003,0
11004,0
11005,0
11006,1
11007,1
11008,0
11009,0
11010,0
11011,0
11012,0
11013,1
11014,0
11015,0
11016,0
11017,1
11018,0
11019,1
11020,0
11021,1
11022,0
11023,1
11024,1
11025,0
11026,0
11027,0
11028,1
11029,0
11030,0
11031,0
11032,0
11033,1
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11040,1
11041,1
11042,1
11043,1
11044,0
11045,0
11046,0
11047,0
11048,1
11049,0
11050,0
11051,0
11052,1
11053,1
11054,0
11055,0
11056,0
11057,1
11058,1
11059,0
11060,1
11061,0
11062,0
11063,0
11064,0
11065,1
11066,0
11067,1
11068,1
11069,0
11070,1
11071,0
11072,0
11073,0
11074,0
11075,1
11076,0
11077,1
11078,0
11079,1
11080,0
11081,0
11082,0
11083,0
11084,0
11085,0
11086,0
11087,1
11088,0
11089,1
11090,1
11091,0
11092,1
11093,0
11094,0
11095,1
11096,1
11097,0
11098,1
11099,1
11100,0
11101,0
11102,0
11103,0
11104,0
11105,1
11106,0
11107,0
11108,1
11109,0
11110,0
11111,0
11112,0
11113,1
11114,0
11115,0
11116,0
11117,0
11118,0
11119,0
11120,0
11121,1
11122,0
11123,1
11124,1
11125,1
11126,0
11127,0
11128,0
11129,0
11130,1
11131,1
11132,1
11133,0
11134,0
11135,0
11136,0
11137,1
11138,0
11139,0
11140,0
11141,0
11142,1
11143,1
11144,0
11145,0
11146,0
11147,0
11148,0
11149,0
11150,0
11151,1
11152,0
11153,0
11154,0
11155,0
11156,0
11157,0
11158,1
11159,1
11160,0
11161,0
11162,0
11163,0
11164,1
11165,0
11166,0
11167,1
11168,1
11169,1
11170,1
11171,1
11172,1
11173,0
11174,1
11175,1
11176,1
11177,0
11178,0
11179,1
11180,0
11181,1
11182,1
11183,0
11184,0
11185,1
11186,0
11187,0
11188,0
11189,0
11190,1
11191,0
11192,0
11193,1
11194,0
11195,1
11196,0
11197,1
11198,0
11199,1
11200,0
11201,0
11202,0
11203,1
11204,1
11205,0
11206,0
11207,0
11208,1
11209,0
11210,1
11211,1
11212,1
11213,0
11214,0
11215,0
11216,0
11217,0
11218,1
11219,1
11220,0
11221,0
11222,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,1
11230,1
11231,0
11232,0
11233,1
11234,0
11235,0
11236,0
11237,0
11238,1
11239,1
11240,0
11241,0
11242,1
11243,0
11244,1
11245,0
11246,0
11247,0
11248,0
11249,0
11250,0
11251,0
11252,0
11253,0
11254,0
11255,0
11256,1
11257,1
11258,1
11259,1
11260,1
11261,0
11262,1
11263,0
11264,0
11265,0
11266,0
11267,0
11268,0
11269,0
11270,1
11271,0
11272,1
11273,0
11274,0
11275,1
11276,0
11277,0
11278,0
11279,0
11280,1
11281,1
11282,0
11283,0
11284,0
11285,0
11286,0
11287,0
11288,0
11289,0
11290,0
11291,0
11292,0
11293,1
11294,0
11295,1
11296,0
11297,0
11298,0
11299,0
11300,1
11301,0
11302,1
11303,1
11304,1
11305,1
11306,1
11307,1
11308,0
11309,0
11310,0
11311,0
11312,1
11313,1
11314,0
11315,1
11316,0
11317,0
11318,1
11319,0
11320,0
11321,0
11322,0
11323,0
11324,1
11325,1
11326,1
11327,0
11328,1
11329,0
11330,0
11331,1
11332,0
11333,0
11334,1
11335,1
11336,0
11337,1
11338,0
11339,0
11340,0
11341,1
11342,0
11343,0
11344,0
11345,0
11346,1
11347,0
11348,0
11349,0
11350,1
11351,1
11352,1
11353,0
11354,0
11355,0
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,1
11366,1
11367,0
11368,0
11369,1
11370,0
11371,1
11372,1
11373,1
11374,0
11375,0
11376,0
11377,1
11378,0
11379,0
11380,1
11381,1
11382,0
11383,0
11384,0
11385,1
11386,1
11387,0
11388,1
11389,0
11390,1
11391,0
11392,1
11393,0
11394,0
11395,1
11396,0
11397,0
11398,0
11399,1
11400,0
11401,0
11402,1
11403,0
11404,0
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,1
11412,0
11413,0
11414,0
11415,0
11416,0
11417,0
11418,0
11419,1
11420,1
11421,0
11422,0
11423,0
11424,0
11425,0
11426,0
11427,0
11428,0
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,0
11436,1
11437,0
11438,0
11439,0
11440,0
11441,1
11442,0
11443,1
11444,0
11445,1
11446,0
11447,1
11448,0
11449,1
11450,0
11451,0
11452,1
11453,1
11454,0
11455,0
11456,0
11457,0
11458,1
11459,0
11460,0
11461,0
11462,0
11463,0
11464,0
11465,1
11466,0
11467,1
11468,0
11469,0
11470,0
11471,0
11472,1
11473,1
11474,1
11475,0
11476,0
11477,0
11478,0
11479,0
11480,1
11481,0
11482,0
11483,1
11484,0
11485,0
11486,0
11487,1
11488,0
11489,0
11490,1
11491,1
11492,0
11493,0
11494,0
11495,1
11496,0
11497,1
11498,0
11499,0
11500,1
11501,0
11502,0
11503,0
11504,1
11505,1
11506,1
11507,0
11508,0
11509,0
11510,1
11511,1
11512,0
11513,0
11514,0
11515,1
11516,0
11517,0
11518,0
11519,0
11520,0
11521,0
11522,1
11523,0
11524,0
11525,1
11526,0
11527,1
11528,1
11529,0
11530,0
11531,0
11532,0
11533,0
11534,0
11535,0
11536,1
11537,1
11538,0
11539,0
11540,0
11541,1
11542,0
11543,0
11544,0
11545,0
11546,0
11547,0
11548,0
11549,0
11550,0
11551,0
11552,1
11553,0
11554,0
11555,0
11556,0
11557,0
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,0
11566,1
11567,1
11568,0
11569,1
11570,0
11571,0
11572,1
11573,0
11574,0
11575,1
11576,0
11577,1
11578,0
11579,0
11580,1
11581,0
11582,0
11583,1
11584,1
11585,0
11586,0
11587,0
11588,1
11589,1
11590,0
11591,0
11592,0
11593,0
11594,1
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,1
11603,0
11604,1
11605,1
11606,0
11607,0
11608,0
11609,0
11610,0
11611,0
11612,1
11613,0
11614,0
11615,0
11616,0
11617,1
11618,0
11619,0
11620,0
11621,0
11622,0
11623,1
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,1
11633,1
11634,1
11635,0
11636,1
11637,0
11638,1
11639,1
11640,0
11641,1
11642,0
11643,1
11644,0
11645,0
11646,1
11647,1
11648,0
11649,0
11650,0
11651,0
11652,1
11653,1
11654,0
11655,1
11656,1
11657,0
11658,1
11659,0
11660,0
11661,0
11662,0
11663,1
11664,0
11665,1
11666,0
11667,0
11668,0
11669,1
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,1
11677,0
11678,1
11679,0
11680,0
11681,0
11682,0
11683,0
11684,1
11685,0
11686,0
11687,0
11688,1
11689,0
11690,1
11691,0
11692,0
11693,0
11694,1
11695,0
11696,0
11697,1
11698,1
11699,0
11700,0
11701,0
11702,0
11703,1
11704,0
11705,1
11706,0
11707,0
11708,0
11709,0
11710,0
11711,0
11712,0
11713,0
11714,1
11715,0
11716,0
11717,0
11718,0
11719,1
11720,0
11721,1
11722,1
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,1
11731,0
11732,0
11733,0
11734,0
11735,1
11736,0
11737,0
11738,1
11739,0
11740,0
11741,0
11742,1
11743,0
11744,1
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,0
11753,0
11754,1
11755,0
11756,0
11757,0
11758,0
11759,1
11760,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,1
11767,0
11768,0
11769,1
11770,1
11771,1
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,1
11779,0
11780,0
11781,0
11782,1
11783,0
11784,0
11785,0
11786,0
11787,1
11788,0
11789,1
11790,0
11791,0
11792,0
11793,0
11794,0
11795,0
11796,1
11797,0
11798,1
11799,0
11800,0
11801,1
11802,0
11803,0
11804,0
11805,0
11806,0
11807,0
11808,0
11809,0
11810,0
11811,0
11812,0
11813,1
11814,0
11815,0
11816,0
11817,0
11818,0
11819,1
11820,0
11821,0
11822,0
11823,1
11824,1
11825,0
11826,1
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,1
11834,0
11835,0
11836,0
11837,0
11838,0
11839,0
11840,0
11841,1
11842,0
11843,1
11844,0
11845,0
11846,1
11847,0
11848,0
11849,0
11850,1
11851,1
11852,1
11853,1
11854,0
11855,1
11856,0
11857,0
11858,0
11859,1
11860,1
11861,0
11862,1
11863,0
11864,0
11865,0
11866,1
11867,0
11868,1
11869,0
11870,1
11871,0
11872,1
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,1
11880,0
11881,0
11882,1
11883,0
11884,0
11885,0
11886,0
11887,0
11888,1
11889,1
11890,0
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,0
11898,0
11899,1
11900,0
11901,1
11902,0
11903,0
11904,0
11905,0
11906,1
11907,1
11908,0
11909,0
11910,1
11911,1
11912,0
11913,1
11914,1
11915,1
11916,0
11917,0
11918,0
11919,0
11920,0
11921,0
11922,0
11923,1
11924,1
11925,0
11926,0
11927,0
11928,0
11929,0
11930,1
11931,1
11932,0
11933,0
11934,0
11935,0
11936,0
11937,0
11938,0
11939,1
11940,0
11941,1
11942,0
11943,0
11944,0
11945,1
11946,1
11947,0
11948,1
11949,1
11950,0
11951,0
11952,1
11953,1
11954,0
11955,0
11956,0
11957,1
11958,0
11959,0
11960,0
11961,0
11962,1
11963,0
11964,1
11965,0
11966,0
11967,1
11968,1
11969,0
11970,1
11971,0
11972,0
11973,0
11974,0
11975,0
11976,0
11977,0
11978,0
11979,1
11980,0
11981,0
11982,0
11983,0
11984,1
11985,0
11986,0
11987,1
11988,0
11989,0
11990,0
11991,0
11992,1
11993,0
11994,1
11995,0
11996,0
11997,0
11998,0
11999,0
12000,0
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,1
12009,0
12010,0
12011,0
12012,1
12013,1
12014,0
12015,0
12016,1
12017,0
12018,0
12019,1
12020,1
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,1
12033,1
12034,0
12035,0
12036,0
12037,1
12038,0
12039,1
12040,0
12041,1
12042,1
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,1
12054,0
12055,0
12056,1
12057,0
12058,0
12059,1
12060,0
12061,1
12062,1
12063,0
12064,1
12065,1
12066,0
12067,0
12068,0
12069,0
12070,0
12071,1
12072,1
12073,1
12074,1
12075,0
12076,0
12077,0
12078,0
12079,1
12080,0
12081,0
12082,1
12083,1
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,1
12091,0
12092,0
12093,0
12094,1
12095,0
12096,0
12097,0
12098,1
12099,0
12100,1
12101,1
12102,0
12103,1
12104,0
12105,0
12106,0
12107,1
12108,1
12109,0
12110,0
12111,0
12112,0
12113,1
12114,1
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,1
12129,0
12130,1
12131,0
12132,1
12133,0
12134,1
12135,0
12136,0
12137,1
12138,0
12139,0
12140,0
12141,1
12142,1
12143,1
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,0
12151,1
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,1
12168,0
12169,1
12170,1
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,1
12178,1
12179,0
12180,1
12181,1
12182,1
12183,1
12184,1
12185,0
12186,0
12187,0
12188,0
12189,0
12190,1
12191,0
12192,1
12193,0
12194,0
12195,0
12196,1
12197,0
12198,1
12199,1
12200,0
12201,0
12202,0
12203,1
12204,1
12205,0
12206,0
12207,0
12208,0
12209,1
12210,0
12211,1
12212,1
12213,0
12214,1
12215,0
12216,1
12217,0
12218,0
12219,1
12220,1
12221,0
12222,0
12223,0
12224,1
12225,0
12226,0
12227,0
12228,0
12229,0
12230,0
12231,1
12232,0
12233,0
12234,1
12235,0
12236,0
12237,0
12238,0
12239,0
12240,1
12241,0
12242,1
12243,0
12244,0
12245,1
12246,0
12247,1
12248,1
12249,1
12250,1
12251,0
12252,1
12253,1
12254,0
12255,0
12256,0
12257,0
12258,0
12259,1
12260,0
12261,0
12262,1
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,1
12270,0
12271,1
12272,0
12273,0
12274,0
12275,0
12276,1
12277,1
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,1
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,1
12293,0
12294,0
12295,0
12296,0
12297,1
12298,0
12299,1
12300,0
12301,1
12302,0
12303,0
12304,0
12305,1
12306,0
12307,1
12308,0
12309,0
12310,1
12311,0
12312,0
12313,0
12314,1
12315,0
12316,0
12317,0
12318,0
12319,0
12320,1
12321,0
12322,0
12323,1
12324,0
12325,0
12326,0
12327,1
12328,0
12329,0
12330,1
12331,0
12332,0
12333,1
12334,0
12335,1
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,1
12346,1
12347,0
12348,0
12349,0
12350,1
12351,1
12352,0
12353,0
12354,0
12355,0
12356,1
12357,0
12358,0
12359,0
12360,0
12361,1
12362,0
12363,0
12364,0
12365,0
12366,0
12367,1
12368,1
12369,0
12370,1
12371,0
12372,1
12373,0
12374,0
12375,1
12376,0
12377,0
12378,1
12379,1
12380,1
12381,0
12382,1
12383,0
12384,0
12385,1
12386,1
12387,1
12388,0
12389,0
12390,1
12391,0
12392,0
12393,0
12394,0
12395,0
12396,1
12397,1
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,1
12406,0
12407,0
12408,0
12409,0
12410,1
12411,0
12412,0
12413,1
12414,0
12415,0
12416,1
12417,0
12418,0
12419,1
12420,0
12421,0
12422,0
12423,0
12424,0
12425,1
12426,1
12427,1
12428,0
12429,0
12430,1
12431,0
12432,1
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,1
12444,0
12445,0
12446,1
12447,0
12448,0
12449,1
12450,0
12451,0
12452,1
12453,0
12454,1
12455,0
12456,0
12457,0
12458,1
12459,1
12460,0
12461,1
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,1
12469,1
12470,0
12471,0
12472,0
12473,0
12474,1
12475,0
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,1
12485,0
12486,0
12487,0
12488,0
12489,1
12490,1
12491,0
12492,0
12493,1
12494,1
12495,0
12496,0
12497,0
12498,0
12499,1
12500,0
12501,0
12502,0
12503,1
12504,1
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,1
12513,0
12514,0
12515,0
12516,0
12517,1
12518,1
12519,1
12520,0
12521,0
12522,0
12523,0
12524,0
12525,1
12526,0
12527,1
12528,1
12529,1
12530,0
12531,1
12532,0
12533,1
12534,0
12535,0
12536,0
12537,0
12538,1
12539,0
12540,0
12541,0
12542,0
12543,1
12544,0
12545,1
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,1
12560,0
12561,0
12562,0
12563,1
12564,0
12565,0
12566,0
12567,1
12568,1
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,1
12577,0
12578,1
12579,0
12580,0
12581,0
12582,0
12583,0
12584,1
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,1
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,1
12606,0
12607,0
12608,1
12609,1
12610,0
12611,1
12612,0
12613,1
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,1
12625,1
12626,0
12627,0
12628,1
12629,0
12630,0
12631,0
12632,0
12633,0
12634,1
12635,0
12636,1
12637,0
12638,0
12639,1
12640,0
12641,1
12642,1
12643,1
12644,0
12645,1
12646,0
12647,1
12648,1
12649,1
12650,0
12651,0
12652,1
12653,1
12654,0
12655,0
12656,0
12657,1
12658,0
12659,1
12660,0
12661,1
12662,0
12663,0
12664,0
12665,0
12666,1
12667,0
12668,1
12669,0
12670,1
12671,1
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,1
12679,0
12680,1
12681,0
12682,1
12683,1
12684,1
12685,0
12686,0
12687,0
12688,0
12689,0
12690,1
12691,1
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,1
12700,0
12701,1
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,1
12709,0
12710,0
12711,0
12712,0
12713,1
12714,0
12715,0
12716,0
12717,0
12718,0
12719,1
12720,1
12721,1
12722,0
12723,0
12724,1
12725,1
12726,0
12727,1
12728,0
12729,0
12730,1
12731,0
12732,0
12733,0
12734,0
12735,1
12736,0
12737,1
12738,0
12739,1
12740,0
12741,0
12742,0
12743,1
12744,0
12745,1
12746,0
12747,0
12748,1
12749,1
12750,1
12751,0
12752,0
12753,0
12754,0
12755,0
12756,1
12757,1
12758,0
12759,0
12760,0
12761,1
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,1
12773,1
12774,0
12775,1
12776,0
12777,0
12778,0
12779,1
12780,0
12781,1
12782,1
12783,0
12784,1
12785,0
12786,1
12787,1
12788,0
12789,0
12790,0
12791,0
12792,0
12793,1
12794,1
12795,1
12796,1
12797,0
